Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A17007B_001,SE_A17007B_002,SE_A17007B_003,SE_A17007B_004,SE_A17007B_005,SE_A17007B_006,SE_A17007B_007,SE_A17007B_008,SE_A17007B_009,SE_A17007B_010,SE_A17007B_011,SE_A17007B_012,SE_A17007B_013,SE_A17007B_014,SE_A14006_001,SE_A17007A_001,SE_A17007A_002,SE_A17007A_003,SE_A17007A_004,SE_A17007A_005,SE_A17007A_006,SE_A17007A_007,SE_A17007A_008,SE_A17007A_009,SE_A17007A_010,SE_A17007A_011,SE_A17007A_012,SE_A17007A_013,SE_A17007A_014,SE_A00002_001,SE_A00002_002,SE_A00002_003
"060710065001","15000US060710065001","Block Group 1, Census Tract 65, San Bernardino County, California","Block Group 1, Census Tract 65, San Bernardino County, California","ca","150","00","ACSSF","0026310",,,,,"06","071",,,,"006500","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299,0,0,30,6,23,28,59,15,106,0,0,20,12,26389,177,7,13,0,0,0,25,0,9,10,0,40,49,24,1549,3986.236,0.388587128589013
"060710065002","15000US060710065002","Block Group 2, Census Tract 65, San Bernardino County, California","Block Group 2, Census Tract 65, San Bernardino County, California","ca","150","00","ACSSF","0026311",,,,,"06","071",,,,"006500","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192,0,49,0,0,19,0,48,31,0,0,0,0,45,35347,234,13,5,0,0,30,0,0,7,0,0,76,43,60,1119,3568.377,0.31358793940358
"060710065003","15000US060710065003","Block Group 3, Census Tract 65, San Bernardino County, California","Block Group 3, Census Tract 65, San Bernardino County, California","ca","150","00","ACSSF","0026312",,,,,"06","071",,,,"006500","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206,0,41,12,0,22,9,31,59,11,0,0,12,9,27222,280,8,25,0,0,0,7,0,77,6,13,82,0,62,1860,7317.228,0.2541946140291
"060710065004","15000US060710065004","Block Group 4, Census Tract 65, San Bernardino County, California","Block Group 4, Census Tract 65, San Bernardino County, California","ca","150","00","ACSSF","0026313",,,,,"06","071",,,,"006500","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160,0,34,39,0,21,0,7,0,59,0,0,0,0,24655,171,0,51,0,0,53,34,0,0,0,0,0,33,0,2377,4210.075,0.564597982693356
"060710066011","15000US060710066011","Block Group 1, Census Tract 66.01, San Bernardino County, California","Block Group 1, Census Tract 66.01, San Bernardino County, California","ca","150","00","ACSSF","0026314",,,,,"06","071",,,,"006601","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424,27,43,0,8,68,0,9,85,121,0,29,14,20,53667,409,20,10,0,0,39,35,18,28,17,0,151,44,47,2068,6772.152,0.305368210200202
"060710066012","15000US060710066012","Block Group 2, Census Tract 66.01, San Bernardino County, California","Block Group 2, Census Tract 66.01, San Bernardino County, California","ca","150","00","ACSSF","0026315",,,,,"06","071",,,,"006601","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186,0,43,0,0,0,0,0,38,66,0,0,31,8,37557,324,0,8,0,0,0,33,7,62,10,8,125,9,62,1379,4711.069,0.292714869721404
"060710066013","15000US060710066013","Block Group 3, Census Tract 66.01, San Bernardino County, California","Block Group 3, Census Tract 66.01, San Bernardino County, California","ca","150","00","ACSSF","0026316",,,,,"06","071",,,,"006601","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130,7,0,16,6,20,9,6,35,31,0,0,0,0,24514,235,0,0,0,17,28,16,42,0,9,0,71,28,24,1106,5501.913,0.201021008591546
"060710066031","15000US060710066031","Block Group 1, Census Tract 66.03, San Bernardino County, California","Block Group 1, Census Tract 66.03, San Bernardino County, California","ca","150","00","ACSSF","0026317",,,,,"06","071",,,,"006603","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600,0,139,13,0,25,33,13,173,113,0,0,55,36,42500,503,23,0,0,0,43,42,0,14,110,0,114,33,124,2492,7843.098,0.317731587945581
"060710066032","15000US060710066032","Block Group 2, Census Tract 66.03, San Bernardino County, California","Block Group 2, Census Tract 66.03, San Bernardino County, California","ca","150","00","ACSSF","0026318",,,,,"06","071",,,,"006603","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,655,0,92,80,39,79,0,12,184,79,0,0,50,40,64397,805,36,81,0,40,27,24,21,56,76,0,148,62,234,3338,8588.626,0.388653538163111
"060710066041","15000US060710066041","Block Group 1, Census Tract 66.04, San Bernardino County, California","Block Group 1, Census Tract 66.04, San Bernardino County, California","ca","150","00","ACSSF","0026319",,,,,"06","071",,,,"006604","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366,58,47,17,0,38,0,52,26,55,0,0,57,16,33419,529,83,35,0,0,25,0,5,0,36,0,124,122,99,2593,13694.14,0.18935107035245
"060710066042","15000US060710066042","Block Group 2, Census Tract 66.04, San Bernardino County, California","Block Group 2, Census Tract 66.04, San Bernardino County, California","ca","150","00","ACSSF","0026320",,,,,"06","071",,,,"006604","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196,0,64,0,0,0,7,49,0,58,0,0,11,7,41417,323,0,11,0,0,0,9,0,43,77,28,79,41,35,1642,8748.789,0.187683108956489
"060710067001","15000US060710067001","Block Group 1, Census Tract 67, San Bernardino County, California","Block Group 1, Census Tract 67, San Bernardino County, California","ca","150","00","ACSSF","0026321",,,,,"06","071",,,,"006700","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198,6,24,0,0,0,0,31,27,89,0,0,21,0,31719,326,0,13,0,13,0,0,0,7,27,0,193,64,9,1439,6956.875,0.206845746003456
"060710067002","15000US060710067002","Block Group 2, Census Tract 67, San Bernardino County, California","Block Group 2, Census Tract 67, San Bernardino County, California","ca","150","00","ACSSF","0026322",,,,,"06","071",,,,"006700","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,7,0,0,0,19,0,0,24,25,0,0,19,0,53490,261,8,38,0,0,0,59,23,45,0,8,15,0,65,1073,4000.716,0.26820201483559
"060710067003","15000US060710067003","Block Group 3, Census Tract 67, San Bernardino County, California","Block Group 3, Census Tract 67, San Bernardino County, California","ca","150","00","ACSSF","0026323",,,,,"06","071",,,,"006700","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,0,21,0,0,26,0,0,0,16,0,0,0,29,42188,132,6,0,0,7,0,14,0,0,0,0,34,17,54,710,4852.571,0.146314191417103
"060710067004","15000US060710067004","Block Group 4, Census Tract 67, San Bernardino County, California","Block Group 4, Census Tract 67, San Bernardino County, California","ca","150","00","ACSSF","0026324",,,,,"06","071",,,,"006700","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283,30,78,0,0,20,72,0,35,48,0,0,0,0,27076,278,0,9,0,12,0,0,0,34,20,0,61,84,58,1298,11564.32,0.112241832780692
"060710070001","15000US060710070001","Block Group 1, Census Tract 70, San Bernardino County, California","Block Group 1, Census Tract 70, San Bernardino County, California","ca","150","00","ACSSF","0026325",,,,,"06","071",,,,"007000","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321,0,0,14,0,0,63,79,44,77,0,0,44,0,42768,330,45,61,0,0,24,0,0,0,14,0,168,18,0,2442,10436,0.233997609255332
"060710070002","15000US060710070002","Block Group 2, Census Tract 70, San Bernardino County, California","Block Group 2, Census Tract 70, San Bernardino County, California","ca","150","00","ACSSF","0026326",,,,,"06","071",,,,"007000","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286,31,15,27,0,52,0,0,16,100,0,0,30,15,33917,282,17,0,0,0,0,0,0,101,0,0,83,33,48,1618,8331.43,0.194204374692084
"060710070003","15000US060710070003","Block Group 3, Census Tract 70, San Bernardino County, California","Block Group 3, Census Tract 70, San Bernardino County, California","ca","150","00","ACSSF","0026327",,,,,"06","071",,,,"007000","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261,31,25,0,0,35,0,14,37,100,0,0,0,19,24288,279,0,0,18,0,13,38,0,26,45,36,18,0,85,1785,5768.657,0.309430777285455
"060710070004","15000US060710070004","Block Group 4, Census Tract 70, San Bernardino County, California","Block Group 4, Census Tract 70, San Bernardino County, California","ca","150","00","ACSSF","0026328",,,,,"06","071",,,,"007000","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,0,18,14,0,19,0,0,0,51,0,0,0,0,38750,215,32,43,16,0,0,0,0,0,0,14,35,25,50,791,5634.9,0.140375167761395
"060710071041","15000US060710071041","Block Group 1, Census Tract 71.04, San Bernardino County, California","Block Group 1, Census Tract 71.04, San Bernardino County, California","ca","150","00","ACSSF","0026329",,,,,"06","071",,,,"007104","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275,45,147,8,0,0,11,0,9,55,0,0,0,0,109531,259,92,52,0,0,33,0,0,34,0,0,21,15,12,971,1834.57,0.529279286236075
"060710071042","15000US060710071042","Block Group 2, Census Tract 71.04, San Bernardino County, California","Block Group 2, Census Tract 71.04, San Bernardino County, California","ca","150","00","ACSSF","0026330",,,,,"06","071",,,,"007104","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282,10,147,0,29,15,8,0,8,53,0,12,0,0,116094,272,79,48,0,0,10,13,0,29,24,0,40,0,29,992,1342.492,0.738924273008215
"060710071043","15000US060710071043","Block Group 3, Census Tract 71.04, San Bernardino County, California","Block Group 3, Census Tract 71.04, San Bernardino County, California","ca","150","00","ACSSF","0026331",,,,,"06","071",,,,"007104","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306,43,136,0,9,0,9,19,21,69,0,0,0,0,70417,343,76,66,0,10,0,7,0,15,93,0,17,25,34,1428,5169.579,0.276231395666698
"060710071044","15000US060710071044","Block Group 4, Census Tract 71.04, San Bernardino County, California","Block Group 4, Census Tract 71.04, San Bernardino County, California","ca","150","00","ACSSF","0026332",,,,,"06","071",,,,"007104","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146,0,45,5,11,0,0,10,16,59,0,0,0,0,73068,221,16,91,0,26,9,9,0,40,16,0,0,0,14,850,6878.925,0.123565823470997
"060710071051","15000US060710071051","Block Group 1, Census Tract 71.05, San Bernardino County, California","Block Group 1, Census Tract 71.05, San Bernardino County, California","ca","150","00","ACSSF","0026333",,,,,"06","071",,,,"007105","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287,76,100,0,0,0,18,11,28,54,0,0,0,0,42568,341,36,46,0,29,5,4,0,0,61,0,0,87,73,1474,5848.633,0.252024719805652
"060710071052","15000US060710071052","Block Group 2, Census Tract 71.05, San Bernardino County, California","Block Group 2, Census Tract 71.05, San Bernardino County, California","ca","150","00","ACSSF","0026334",,,,,"06","071",,,,"007105","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,466,96,218,16,0,0,0,61,20,25,0,0,11,19,90795,315,42,147,0,13,13,13,0,11,28,0,0,33,15,1588,1428.594,1.11158237026581
"060710071061","15000US060710071061","Block Group 1, Census Tract 71.06, San Bernardino County, California","Block Group 1, Census Tract 71.06, San Bernardino County, California","ca","150","00","ACSSF","0026335",,,,,"06","071",,,,"007106","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199,0,119,19,0,0,0,15,15,31,0,0,0,0,72647,144,0,13,0,0,0,0,0,8,8,0,49,23,43,825,6535.553,0.126232631193658
"060710071062","15000US060710071062","Block Group 2, Census Tract 71.06, San Bernardino County, California","Block Group 2, Census Tract 71.06, San Bernardino County, California","ca","150","00","ACSSF","0026336",,,,,"06","071",,,,"007106","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172,18,27,0,0,0,0,22,0,97,0,0,8,0,49932,182,14,57,0,40,0,6,0,27,14,0,24,0,0,715,5723.244,0.124929150250889
"060710071063","15000US060710071063","Block Group 3, Census Tract 71.06, San Bernardino County, California","Block Group 3, Census Tract 71.06, San Bernardino County, California","ca","150","00","ACSSF","0026337",,,,,"06","071",,,,"007106","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,6,90,4,0,10,0,33,38,47,0,0,3,9,43651,317,20,70,0,8,0,0,0,50,41,0,31,49,48,1185,9392.773,0.12616081618911
"060710071064","15000US060710071064","Block Group 4, Census Tract 71.06, San Bernardino County, California","Block Group 4, Census Tract 71.06, San Bernardino County, California","ca","150","00","ACSSF","0026338",,,,,"06","071",,,,"007106","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341,54,61,0,8,0,0,7,44,68,0,0,42,57,74125,377,4,60,0,0,9,30,0,75,87,0,57,15,40,1673,2361.138,0.708556564740841
"060710071071","15000US060710071071","Block Group 1, Census Tract 71.07, San Bernardino County, California","Block Group 1, Census Tract 71.07, San Bernardino County, California","ca","150","00","ACSSF","0026339",,,,,"06","071",,,,"007107","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507,18,60,48,0,34,21,17,70,149,14,0,28,48,26989,431,47,71,34,0,10,57,0,6,76,0,55,23,52,2706,6986.354,0.387326504987668
"060710071072","15000US060710071072","Block Group 2, Census Tract 71.07, San Bernardino County, California","Block Group 2, Census Tract 71.07, San Bernardino County, California","ca","150","00","ACSSF","0026340",,,,,"06","071",,,,"007107","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167,0,27,4,0,0,18,29,47,42,0,0,0,0,38846,134,0,0,0,13,15,0,0,25,7,0,51,9,14,682,1223.27,0.5575218881323
"060710071081","15000US060710071081","Block Group 1, Census Tract 71.08, San Bernardino County, California","Block Group 1, Census Tract 71.08, San Bernardino County, California","ca","150","00","ACSSF","0026341",,,,,"06","071",,,,"007108","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485,13,105,41,0,14,13,27,98,128,0,0,19,27,31545,715,39,91,37,55,20,23,13,63,31,0,119,65,159,2381,2689.599,0.885262016657992
"060710071091","15000US060710071091","Block Group 1, Census Tract 71.09, San Bernardino County, California","Block Group 1, Census Tract 71.09, San Bernardino County, California","ca","150","00","ACSSF","0026342",,,,,"06","071",,,,"007109","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518,58,110,0,0,71,0,15,85,139,0,0,40,0,44756,481,44,96,0,0,0,0,0,102,0,74,84,0,81,1929,3970.748,0.485802636923414
"060710071092","15000US060710071092","Block Group 2, Census Tract 71.09, San Bernardino County, California","Block Group 2, Census Tract 71.09, San Bernardino County, California","ca","150","00","ACSSF","0026343",,,,,"06","071",,,,"007109","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253,53,84,0,0,16,19,8,27,46,0,0,0,0,78271,232,72,17,0,15,0,30,0,5,16,0,37,13,27,1182,5718.385,0.206701729892185
"060710071093","15000US060710071093","Block Group 3, Census Tract 71.09, San Bernardino County, California","Block Group 3, Census Tract 71.09, San Bernardino County, California","ca","150","00","ACSSF","0026344",,,,,"06","071",,,,"007109","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316,0,0,58,0,103,36,0,119,0,0,0,0,0,27415,490,16,37,0,0,87,17,0,15,52,0,113,0,153,2022,12982.2,0.155751686880403
"060710071094","15000US060710071094","Block Group 4, Census Tract 71.09, San Bernardino County, California","Block Group 4, Census Tract 71.09, San Bernardino County, California","ca","150","00","ACSSF","0026345",,,,,"06","071",,,,"007109","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276,15,54,0,0,26,0,0,19,137,0,0,0,25,35282,371,110,16,0,0,27,0,0,70,18,0,0,52,78,1602,9751.396,0.164284158845524
"060710071101","15000US060710071101","Block Group 1, Census Tract 71.10, San Bernardino County, California","Block Group 1, Census Tract 71.10, San Bernardino County, California","ca","150","00","ACSSF","0026346",,,,,"06","071",,,,"007110","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284,19,70,0,7,0,0,29,50,91,0,0,8,10,90769,261,11,45,0,19,0,0,7,9,69,0,47,33,21,1201,5888.041,0.20397275971935
"060710071102","15000US060710071102","Block Group 2, Census Tract 71.10, San Bernardino County, California","Block Group 2, Census Tract 71.10, San Bernardino County, California","ca","150","00","ACSSF","0026347",,,,,"06","071",,,,"007110","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519,10,53,0,0,0,14,0,167,163,0,0,15,97,65781,423,32,39,0,18,0,22,0,30,40,0,88,116,38,1661,4823.355,0.34436607428297
"060710071103","15000US060710071103","Block Group 3, Census Tract 71.10, San Bernardino County, California","Block Group 3, Census Tract 71.10, San Bernardino County, California","ca","150","00","ACSSF","0026348",,,,,"06","071",,,,"007110","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,736,132,274,38,0,0,11,101,55,113,0,12,0,0,92448,729,180,157,18,12,18,105,20,3,63,0,0,24,129,2973,7259.684,0.409521974619187
"060710072001","15000US060710072001","Block Group 1, Census Tract 72, San Bernardino County, California","Block Group 1, Census Tract 72, San Bernardino County, California","ca","150","00","ACSSF","0026349",,,,,"06","071",,,,"007200","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331,58,71,45,0,45,0,0,11,93,0,8,0,0,34333,326,17,40,0,7,26,46,0,43,21,0,13,8,105,1706,4642.804,0.367450351121318
"060710072002","15000US060710072002","Block Group 2, Census Tract 72, San Bernardino County, California","Block Group 2, Census Tract 72, San Bernardino County, California","ca","150","00","ACSSF","0026350",,,,,"06","071",,,,"007200","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,17,0,9,0,8,0,24,20,14,0,0,9,0,26154,467,26,14,0,27,0,81,0,52,29,0,164,47,27,1915,896.6732,2.13567205716783
"060710072003","15000US060710072003","Block Group 3, Census Tract 72, San Bernardino County, California","Block Group 3, Census Tract 72, San Bernardino County, California","ca","150","00","ACSSF","0026351",,,,,"06","071",,,,"007200","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165,8,49,0,0,24,0,50,34,0,0,0,0,0,40227,406,10,11,0,0,28,28,25,32,14,0,112,78,68,1803,2223.282,0.810963216817993
"060710072004","15000US060710072004","Block Group 4, Census Tract 72, San Bernardino County, California","Block Group 4, Census Tract 72, San Bernardino County, California","ca","150","00","ACSSF","0026352",,,,,"06","071",,,,"007200","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306,22,59,30,0,86,15,43,10,41,0,0,0,0,48333,359,46,54,21,6,18,11,10,26,60,0,35,21,51,1772,5534.689,0.320162487239323
"060710073021","15000US060710073021","Block Group 1, Census Tract 73.02, San Bernardino County, California","Block Group 1, Census Tract 73.02, San Bernardino County, California","ca","150","00","ACSSF","0026353",,,,,"06","071",,,,"007302","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354,24,127,0,0,21,56,17,64,45,0,0,0,0,40469,370,76,165,29,0,0,0,33,17,19,0,31,0,0,1764,1560.631,1.13031218677461
"060710073022","15000US060710073022","Block Group 2, Census Tract 73.02, San Bernardino County, California","Block Group 2, Census Tract 73.02, San Bernardino County, California","ca","150","00","ACSSF","0026354",,,,,"06","071",,,,"007302","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188,44,72,0,0,0,0,12,15,45,0,0,0,0,173583,267,29,119,0,0,18,19,0,16,0,0,14,15,37,1123,862.2687,1.30237823495707
"060710073023","15000US060710073023","Block Group 3, Census Tract 73.02, San Bernardino County, California","Block Group 3, Census Tract 73.02, San Bernardino County, California","ca","150","00","ACSSF","0026355",,,,,"06","071",,,,"007302","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546,57,340,0,0,0,0,50,0,86,13,0,0,0,94167,681,30,354,0,42,19,0,0,112,81,17,26,0,0,2312,288.9832,8.00046641142739
"060710073024","15000US060710073024","Block Group 4, Census Tract 73.02, San Bernardino County, California","Block Group 4, Census Tract 73.02, San Bernardino County, California","ca","150","00","ACSSF","0026356",,,,,"06","071",,,,"007302","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417,48,286,0,0,0,23,25,35,0,0,0,0,0,75388,433,40,240,0,0,24,21,26,28,21,0,0,19,14,2122,4706.436,0.450871973151999
"060710073025","15000US060710073025","Block Group 5, Census Tract 73.02, San Bernardino County, California","Block Group 5, Census Tract 73.02, San Bernardino County, California","ca","150","00","ACSSF","0026357",,,,,"06","071",,,,"007302","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461,71,198,0,0,0,0,25,16,116,0,22,13,0,76797,392,0,186,19,0,36,12,0,34,25,16,14,0,50,1680,5401.643,0.311016498918142
"060710073026","15000US060710073026","Block Group 6, Census Tract 73.02, San Bernardino County, California","Block Group 6, Census Tract 73.02, San Bernardino County, California","ca","150","00","ACSSF","0026358",,,,,"06","071",,,,"007302","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,49,108,0,0,0,0,0,11,32,0,0,0,0,131696,226,58,55,17,0,0,0,0,23,15,0,13,0,45,707,3305.136,0.213909485294913
"060710073031","15000US060710073031","Block Group 1, Census Tract 73.03, San Bernardino County, California","Block Group 1, Census Tract 73.03, San Bernardino County, California","ca","150","00","ACSSF","0026359",,,,,"06","071",,,,"007303","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428,0,14,26,0,126,15,48,115,84,0,0,0,0,25216,360,0,57,0,69,0,64,49,0,23,0,5,53,40,1641,5211.18,0.314899914594199
"060710073032","15000US060710073032","Block Group 2, Census Tract 73.03, San Bernardino County, California","Block Group 2, Census Tract 73.03, San Bernardino County, California","ca","150","00","ACSSF","0026360",,,,,"06","071",,,,"007303","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250,0,143,24,0,18,0,21,26,18,0,0,0,0,29028,207,9,48,8,20,0,0,4,34,29,0,3,29,23,1692,3851.584,0.439299718763176
"060710073033","15000US060710073033","Block Group 3, Census Tract 73.03, San Bernardino County, California","Block Group 3, Census Tract 73.03, San Bernardino County, California","ca","150","00","ACSSF","0026361",,,,,"06","071",,,,"007303","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505,17,200,11,26,18,18,0,0,162,40,0,13,0,35341,304,0,211,8,7,0,0,13,0,0,0,17,0,48,1530,5375.504,0.284624484746647
"060710073051","15000US060710073051","Block Group 1, Census Tract 73.05, San Bernardino County, California","Block Group 1, Census Tract 73.05, San Bernardino County, California","ca","150","00","ACSSF","0026362",,,,,"06","071",,,,"007305","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547,70,185,35,13,42,0,27,95,27,0,26,16,11,52933,671,18,88,36,20,45,11,167,109,63,0,34,47,33,2595,8252.208,0.314461302523409
"060710073052","15000US060710073052","Block Group 2, Census Tract 73.05, San Bernardino County, California","Block Group 2, Census Tract 73.05, San Bernardino County, California","ca","150","00","ACSSF","0026363",,,,,"06","071",,,,"007305","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,0,16,31,41,0,0,71,0,41,0,0,0,0,19673,269,61,26,0,0,0,3,10,16,23,0,52,0,78,1926,6266.864,0.30733076755568
"060710073061","15000US060710073061","Block Group 1, Census Tract 73.06, San Bernardino County, California","Block Group 1, Census Tract 73.06, San Bernardino County, California","ca","150","00","ACSSF","0026364",,,,,"06","071",,,,"007306","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489,12,328,28,0,0,0,38,21,62,0,0,0,0,66067,578,13,364,15,48,0,0,0,49,56,0,0,0,33,2193,7729.066,0.283734133131119
