Geo_FIPS,Geo_QName,Geo_FILEID,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_PUMA5,Geo_PUMA1,Geo_GEOID,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A00001_001,SE_A03001_001,SE_A03001_002,SE_A03001_003,SE_A03001_004,SE_A03001_005,SE_A03001_006,SE_A03001_007,SE_A03001_008,SE_A04001_001,SE_A04001_002,SE_A04001_003,SE_A04001_004,SE_A04001_005,SE_A04001_006,SE_A04001_007,SE_A04001_008,SE_A04001_009,SE_A04001_010,SE_A04001_011,SE_A04001_012,SE_A04001_013,SE_A04001_014,SE_A04001_015,SE_A04001_016,SE_A04001_017
"06059063909","Census Tract 639.09, Orange County, California","ACSSF","ca","140","00","0007376",,,,,"06","059",,,"063909",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06059063909","Census Tract 639.09",,,,3653,3653,1690,211,0,1070,108,343,231,3653,2945,1492,211,0,1051,108,0,83,708,198,0,0,19,0,343,148
"06059063910","Census Tract 639.10, Orange County, California","ACSSF","ca","140","00","0007377",,,,,"06","059",,,"063910",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06059063910","Census Tract 639.10",,,,4548,4548,1989,56,0,1164,37,859,443,4548,3347,1762,56,0,1146,37,150,196,1201,227,0,0,18,0,709,247
"06059074003","Census Tract 740.03, Orange County, California","ACSSF","ca","140","00","0007378",,,,,"06","059",,,"074003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06059074003","Census Tract 740.03",,,,3553,3553,1543,153,38,572,5,970,272,3553,1370,630,143,0,572,5,0,20,2183,913,10,38,0,0,970,252
"06059074004","Census Tract 740.04, Orange County, California","ACSSF","ca","140","00","0007379",,,,,"06","059",,,"074004",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06059074004","Census Tract 740.04",,,,7658,7658,2363,19,47,1269,0,3321,639,7658,2279,914,19,29,1269,0,8,40,5379,1449,0,18,0,0,3313,599
"06059074005","Census Tract 740.05, Orange County, California","ACSSF","ca","140","00","0007380",,,,,"06","059",,,"074005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06059074005","Census Tract 740.05",,,,7147,7147,2171,30,98,777,15,3307,749,7147,1579,729,30,10,777,15,0,18,5568,1442,0,88,0,0,3307,731
"06059074006","Census Tract 740.06, Orange County, California","ACSSF","ca","140","00","0007381",,,,,"06","059",,,"074006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06059074006","Census Tract 740.06",,,,5896,5896,2709,134,93,616,74,1957,313,5896,1940,983,134,19,601,74,53,76,3956,1726,0,74,15,0,1904,237
"06059074102","Census Tract 741.02, Orange County, California","ACSSF","ca","140","00","0007382",,,,,"06","059",,,"074102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06059074102","Census Tract 741.02",,,,6220,6220,1291,1,6,673,0,3366,883,6220,1129,381,1,0,657,0,43,47,5091,910,0,6,16,0,3323,836
"06059074103","Census Tract 741.03, Orange County, California","ACSSF","ca","140","00","0007383",,,,,"06","059",,,"074103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06059074103","Census Tract 741.03",,,,5579,5579,1776,0,68,113,0,2891,731,5579,324,155,0,6,113,0,0,50,5255,1621,0,62,0,0,2891,681
"06059074106","Census Tract 741.06, Orange County, California","ACSSF","ca","140","00","0007384",,,,,"06","059",,,"074106",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06059074106","Census Tract 741.06",,,,6371,6371,2581,12,68,866,0,2037,807,6371,2058,1129,12,0,866,0,29,22,4313,1452,0,68,0,0,2008,785
"06059074107","Census Tract 741.07, Orange County, California","ACSSF","ca","140","00","0007385",,,,,"06","059",,,"074107",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06059074107","Census Tract 741.07",,,,5777,5777,2551,314,0,1446,0,1006,460,5777,4020,2091,314,0,1446,0,0,169,1757,460,0,0,0,0,1006,291
"06059074108","Census Tract 741.08, Orange County, California","ACSSF","ca","140","00","0007386",,,,,"06","059",,,"074108",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06059074108","Census Tract 741.08",,,,4829,4829,1499,20,9,419,0,2594,288,4829,673,241,13,0,419,0,0,0,4156,1258,7,9,0,0,2594,288
"06059074109","Census Tract 741.09, Orange County, California","ACSSF","ca","140","00","0007387",,,,,"06","059",,,"074109",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06059074109","Census Tract 741.09",,,,3044,3044,849,0,36,517,0,1505,137,3044,642,131,0,0,511,0,0,0,2402,718,0,36,6,0,1505,137
"06059074110","Census Tract 741.10, Orange County, California","ACSSF","ca","140","00","0007388",,,,,"06","059",,,"074110",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06059074110","Census Tract 741.10",,,,3570,3570,1263,69,0,1400,0,479,359,3570,2117,643,69,0,1379,0,0,26,1453,620,0,0,21,0,479,333
"06059074111","Census Tract 741.11, Orange County, California","ACSSF","ca","140","00","0007389",,,,,"06","059",,,"074111",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06059074111","Census Tract 741.11",,,,5533,5533,2074,22,33,1099,1,2122,182,5533,1809,625,3,0,1099,1,0,81,3724,1449,19,33,0,0,2122,101
"06059074200","Census Tract 742, Orange County, California","ACSSF","ca","140","00","0007390",,,,,"06","059",,,"074200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06059074200","Census Tract 742",,,,9032,9032,3705,0,136,115,0,4112,964,9032,356,241,0,0,115,0,0,0,8676,3464,0,136,0,0,4112,964
"06059074300","Census Tract 743, Orange County, California","ACSSF","ca","140","00","0007391",,,,,"06","059",,,"074300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06059074300","Census Tract 743",,,,3837,3837,1041,0,46,110,0,2386,254,3837,375,235,0,0,110,0,0,30,3462,806,0,46,0,0,2386,224
"06059074403","Census Tract 744.03, Orange County, California","ACSSF","ca","140","00","0007392",,,,,"06","059",,,"074403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06059074403","Census Tract 744.03",,,,5677,5677,1914,0,111,51,82,3427,92,5677,244,89,0,22,51,82,0,0,5433,1825,0,89,0,0,3427,92
"06059074405","Census Tract 744.05, Orange County, California","ACSSF","ca","140","00","0007393",,,,,"06","059",,,"074405",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06059074405","Census Tract 744.05",,,,6905,6905,1739,8,257,60,12,4229,600,6905,692,574,8,0,60,12,0,38,6213,1165,0,257,0,0,4229,562
"06059074406","Census Tract 744.06, Orange County, California","ACSSF","ca","140","00","0007394",,,,,"06","059",,,"074406",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06059074406","Census Tract 744.06",,,,3581,3581,753,55,59,28,30,2399,257,3581,236,160,48,0,28,0,0,0,3345,593,7,59,0,30,2399,257
"06059074407","Census Tract 744.07, Orange County, California","ACSSF","ca","140","00","0007395",,,,,"06","059",,,"074407",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06059074407","Census Tract 744.07",,,,6812,6812,2460,57,0,297,0,3550,448,6812,927,529,57,0,297,0,0,44,5885,1931,0,0,0,0,3550,404
"06059074408","Census Tract 744.08, Orange County, California","ACSSF","ca","140","00","0007396",,,,,"06","059",,,"074408",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06059074408","Census Tract 744.08",,,,5635,5635,2061,173,66,270,0,2758,307,5635,1253,574,173,0,260,0,109,137,4382,1487,0,66,10,0,2649,170
"06059074501","Census Tract 745.01, Orange County, California","ACSSF","ca","140","00","0007397",,,,,"06","059",,,"074501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06059074501","Census Tract 745.01",,,,6450,6450,727,11,0,647,0,4528,537,6450,976,132,0,0,647,0,0,197,5474,595,11,0,0,0,4528,340
"06059074502","Census Tract 745.02, Orange County, California","ACSSF","ca","140","00","0007398",,,,,"06","059",,,"074502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06059074502","Census Tract 745.02",,,,5523,5523,1469,0,65,182,0,3500,307,5523,333,169,0,0,164,0,0,0,5190,1300,0,65,18,0,3500,307
"06059074601","Census Tract 746.01, Orange County, California","ACSSF","ca","140","00","0007399",,,,,"06","059",,,"074601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06059074601","Census Tract 746.01",,,,7621,7621,2507,0,70,265,0,4208,571,7621,996,691,0,0,265,0,14,26,6625,1816,0,70,0,0,4194,545
"06059074602","Census Tract 746.02, Orange County, California","ACSSF","ca","140","00","0007400",,,,,"06","059",,,"074602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06059074602","Census Tract 746.02",,,,8047,8047,2383,56,0,47,89,5017,455,8047,826,562,13,0,47,89,76,39,7221,1821,43,0,0,0,4941,416
"06059074701","Census Tract 747.01, Orange County, California","ACSSF","ca","140","00","0007401",,,,,"06","059",,,"074701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06059074701","Census Tract 747.01",,,,6657,6657,1937,18,0,240,0,4016,446,6657,328,83,7,0,228,0,0,10,6329,1854,11,0,12,0,4016,436
